Katana,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Katana.png?6d393"),False,0,False,False
Dragon cane,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Dragon_cane.png?97441"),False,0,False,False
Briefcase,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Briefcase.png?919da"),True,1,False,False
Bucket helm,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bucket_helm.png?c50c3"),True,1,False,False
Blacksmith's helm,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blacksmith%27s_helm.png?ed9d4"),False,0,False,False
Deerstalker,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Deerstalker.png?6b57c"),False,0,False,False
Afro,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Afro.png?8d9e1"),False,0,False,False
Big pirate hat,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Big_pirate_hat.png?92848"),False,0,False,False
Top hat,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Top_hat.png?c9227"),False,0,False,False
Monocle,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Monocle.png?2670e"),True,1,False,False
Sagacious spectacles,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Sagacious_spectacles.png?2eee6"),False,0,False,False
Fremennik kilt,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Fremennik_kilt.png?c83d6"),False,0,False,False
Giant boot,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Giant_boot.png?06540"),False,0,False,False
Uri's hat,Clues,Elite Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Uri%27s_hat.png?35dd5"),False,0,False,False
Saradomin page 1,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_page_1.png?b8a3f"),True,1,False,False
Zamorak page 1,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Zamorak_page_1.png?a37bd"),False,0,False,False
Guthix page 1,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_page_1.png?d316a"),True,3,False,False
Bandos page 1,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_page_1.png?f928c"),True,3,False,False
Armadyl page 1,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_page_1.png?e56f0"),True,4,False,False
Ancient page 1,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_page_1.png?0b6b6"),True,1,False,False
Saradomin page 2,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_page_2.png?11815"),True,2,False,False
Zamorak page 2,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Zamorak_page_2.png?a37bd"),True,4,False,False
Guthix page 2,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_page_2.png?43cf2"),True,1,False,False
Bandos page 2,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_page_2.png?f928c"),True,2,False,False
Armadyl page 2,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_page_2.png?e56f0"),True,2,False,False
Ancient page 2,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_page_2.png?0b6b6"),True,3,False,False
Saradomin page 3,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_page_3.png?c4e91"),True,2,False,False
Zamorak page 3,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Zamorak_page_3.png?37c64"),True,1,False,False
Guthix page 3,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_page_3.png?d316a"),True,5,False,False
Bandos page 3,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_page_3.png?22c06"),True,4,False,False
Armadyl page 3,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_page_3.png?c60fb"),True,2,False,False
Ancient page 3,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_page_3.png?0b6b6"),False,0,False,False
Saradomin page 4,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_page_4.png?0ee99"),True,2,False,False
Zamorak page 4,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Zamorak_page_4.png?8abb8"),True,6,False,False
Guthix page 4,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_page_4.png?98c63"),True,3,False,False
Bandos page 4,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_page_4.png?f928c"),True,2,False,False
Armadyl page 4,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_page_4.png?ced70"),True,4,False,False
Ancient page 4,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_page_4.png?0b6b6"),True,2,False,False
Holy blessing,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Holy_blessing.png?53fc0"),True,3,False,False
Unholy blessing,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Unholy_blessing.png?4a467"),True,4,False,False
Peaceful blessing,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Peaceful_blessing.png?219da"),True,2,False,False
War blessing,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/War_blessing.png?b7686"),True,1,False,False
Honourable blessing,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Honourable_blessing.png?e2748"),True,2,False,False
Ancient blessing,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_blessing.png?0b6b6"),True,4,False,False
Nardah teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Nardah_teleport.png?efa1f"),True,29,False,False
Mos le'harmless teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Mos_le%27harmless_teleport.png?df7b3"),True,22,False,False
Mort'ton teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Mort%27ton_teleport.png?045fc"),True,48,False,False
Feldip hills teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Feldip_hills_teleport.png?97fe8"),True,24,False,False
Lunar isle teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Lunar_isle_teleport.png?8bd5a"),True,69,False,False
Digsite teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Digsite_teleport.png?3043c"),True,59,False,False
Piscatoris teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Piscatoris_teleport.png?bbceb"),True,90,False,False
Pest control teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Pest_control_teleport.png?64f1b"),True,37,False,False
Tai bwo wannai teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Tai_bwo_wannai_teleport.png?9074d"),True,26,False,False
Lumberyard teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Lumberyard_teleport.png?8bd5a"),True,40,False,False
Iorwerth camp teleport,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Iorwerth_camp_teleport.png?13f14"),True,62,False,False
Master scroll book (empty),Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Master_scroll_book_%28empty%29.png?23ebf"),True,3,False,False
Red firelighter,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Red_firelighter.png?77caa"),True,108,False,False
Green firelighter,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Green_firelighter.png?e75c0"),True,109,False,False
Blue firelighter,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Blue_firelighter.png?96ec7"),True,137,False,False
Purple firelighter,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Purple_firelighter.png?3a750"),True,65,False,False
White firelighter,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/White_firelighter.png?76afe"),True,141,False,False
Charge dragonstone jewellery scroll,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Charge_dragonstone_jewellery_scroll.png?3fbd5"),True,47,False,False
Purple sweets,Clues,Shared Treasure Trail Rewards,=IMAGE("https://oldschool.runescape.wiki/images/Purple_sweets_100.png?37389"),True,714,False,False
Mole slippers,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mole_slippers.png?8cc7e"),False,0,False,False
Frog slippers,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Frog_slippers.png?16f62"),False,0,False,False
Bear feet,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bear_feet.png?0b6b6"),False,0,False,False
Demon feet,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Demon_feet.png?3043c"),False,0,False,False
Jester cape,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Jester_cape.png?de0a9"),False,0,False,False
Shoulder parrot,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Shoulder_parrot.png?0df0a"),False,0,False,False
Monk's robe top (t),Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Monk%27s_robe_top_%28t%29.png?7027d"),False,0,False,False
Monk's robe (t),Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Monk%27s_robe_%28t%29.png?7027d"),False,0,False,False
Amulet of defence (t),Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Amulet_of_defence_%28t%29.png?d8729"),False,0,False,False
Sandwich lady hat,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Sandwich_lady_hat.png?6cb30"),False,0,False,False
Sandwich lady top,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Sandwich_lady_top.png?6cb30"),False,0,False,False
Sandwich lady bottom,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Sandwich_lady_bottom.png?6cb30"),False,0,False,False
Rune scimitar ornament kit (guthix),Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Rune_scimitar_ornament_kit_%28guthix%29.png?4ffaa"),False,0,False,False
Rune scimitar ornament kit (saradomin),Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Rune_scimitar_ornament_kit_%28saradomin%29.png?4ffaa"),False,0,False,False
Rune scimitar ornament kit (zamorak),Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Rune_scimitar_ornament_kit_%28zamorak%29.png?a6726"),False,0,False,False
Black pickaxe,Clues,Beginner Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_pickaxe.png?0d4ed"),True,4,False,False
Ranger boots,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ranger_boots.png?9a45f"),False,0,False,False
Wizard boots,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Wizard_boots.png?d2390"),True,2,False,False
Holy sandals,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Holy_sandals.png?53fc0"),False,0,False,False
Climbing boots (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Climbing_boots_%28g%29.png?09bb0"),False,0,False,False
Spiked manacles,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Spiked_manacles.png?e8969"),False,0,False,False
Adamant full helm (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_full_helm_%28t%29.png?63d9c"),False,0,False,False
Adamant platebody (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_platebody_%28t%29.png?6fdfc"),False,0,False,False
Adamant platelegs (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_platelegs_%28t%29.png?6fdfc"),False,0,False,False
Adamant plateskirt (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_plateskirt_%28t%29.png?959ce"),False,0,False,False
Adamant kiteshield (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_kiteshield_%28t%29.png?e716d"),False,0,False,False
Adamant full helm (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_full_helm_%28g%29.png?63d9c"),False,0,False,False
Adamant platebody (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_platebody_%28g%29.png?e716d"),False,0,False,False
Adamant platelegs (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_platelegs_%28g%29.png?6fdfc"),False,0,False,False
Adamant plateskirt (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_plateskirt_%28g%29.png?6fdfc"),False,0,False,False
Adamant kiteshield (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_kiteshield_%28g%29.png?e716d"),False,0,False,False
Adamant shield (h1),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_shield_%28h1%29.png?959ce"),False,0,False,False
Adamant shield (h2),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_shield_%28h2%29.png?959ce"),False,0,False,False
Adamant shield (h3),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_shield_%28h3%29.png?959ce"),True,1,False,False
Adamant shield (h4),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_shield_%28h4%29.png?959ce"),False,0,False,False
Adamant shield (h5),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_shield_%28h5%29.png?959ce"),True,1,False,False
Adamant helm (h1),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_helm_%28h1%29.png?0a301"),True,1,False,False
Adamant helm (h2),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_helm_%28h2%29.png?0a301"),False,0,False,False
Adamant helm (h3),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_helm_%28h3%29.png?0a301"),False,0,False,False
Adamant helm (h4),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_helm_%28h4%29.png?0a301"),False,0,False,False
Adamant helm (h5),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_helm_%28h5%29.png?0a301"),False,0,False,False
Adamant platebody (h1),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_platebody_%28h1%29.png?6fdfc"),True,1,False,False
Adamant platebody (h2),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_platebody_%28h2%29.png?6fdfc"),False,0,False,False
Adamant platebody (h3),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_platebody_%28h3%29.png?6fdfc"),True,1,False,False
Adamant platebody (h4),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_platebody_%28h4%29.png?6fdfc"),False,0,False,False
Adamant platebody (h5),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_platebody_%28h5%29.png?6fdfc"),True,2,False,False
Mithril full helm (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_full_helm_%28g%29.png?c2098"),False,0,False,False
Mithril platebody (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_platebody_%28g%29.png?c2098"),False,0,False,False
Mithril platelegs (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_platelegs_%28g%29.png?c2098"),True,1,False,False
Mithril plateskirt (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_plateskirt_%28g%29.png?8b58a"),True,1,False,False
Mithril kiteshield (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_kiteshield_%28g%29.png?8b58a"),True,2,False,False
Mithril full helm (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_full_helm_%28t%29.png?6592f"),False,0,False,False
Mithril platebody (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_platebody_%28t%29.png?c2098"),True,1,False,False
Mithril platelegs (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_platelegs_%28t%29.png?c2098"),False,0,False,False
Mithril plateskirt (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_plateskirt_%28t%29.png?c2098"),False,0,False,False
Mithril kiteshield (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Mithril_kiteshield_%28t%29.png?8b58a"),True,1,False,False
Green d'hide body (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Green_d%27hide_body_%28g%29.png?4e070"),False,0,False,False
Green d'hide body (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Green_d%27hide_body_%28t%29.png?e75c0"),False,0,False,False
Green d'hide chaps (g),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Green_d%27hide_chaps_%28g%29.png?19135"),False,0,False,False
Green d'hide chaps (t),Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Green_d%27hide_chaps_%28t%29.png?e75c0"),False,0,False,False
Saradomin mitre,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_mitre.png?847d4"),False,0,False,False
Saradomin cloak,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Saradomin_cloak.png?20d63"),True,1,False,False
Guthix mitre,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_mitre.png?98c63"),True,1,False,False
Guthix cloak,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Guthix_cloak.png?43cf2"),True,1,False,False
Zamorak mitre,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Zamorak_mitre.png?37c64"),False,0,False,False
Zamorak cloak,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Zamorak_cloak.png?37c64"),False,0,False,False
Ancient mitre,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_mitre.png?0b6b6"),False,0,False,False
Ancient cloak,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_cloak.png?248b4"),False,0,False,False
Ancient stole,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_stole.png?0b6b6"),False,0,False,False
Ancient crozier,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Ancient_crozier.png?0b6b6"),True,1,False,False
Armadyl mitre,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_mitre.png?e56f0"),True,1,False,False
Armadyl cloak,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_cloak.png?d6e5e"),True,1,False,False
Armadyl stole,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_stole.png?e56f0"),True,2,False,False
Armadyl crozier,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Armadyl_crozier.png?e56f0"),False,0,False,False
Bandos mitre,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_mitre.png?f928c"),False,0,False,False
Bandos cloak,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_cloak.png?f928c"),False,0,False,False
Bandos stole,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_stole.png?22c06"),True,1,False,False
Bandos crozier,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Bandos_crozier.png?f928c"),True,1,False,False
Red boater,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Red_boater.png?37ab1"),False,0,False,False
Green boater,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Green_boater.png?e75c0"),False,0,False,False
Orange boater,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Orange_boater.png?93ae0"),True,1,False,False
Black boater,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_boater.png?92848"),False,0,False,False
Blue boater,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_boater.png?70737"),False,0,False,False
Pink boater,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Pink_boater.png?b225e"),False,0,False,False
Purple boater,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Purple_boater.png?281b5"),False,0,False,False
White boater,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/White_boater.png?f5d8b"),False,0,False,False
Red headband,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Red_headband.png?e5f4c"),False,0,False,False
Black headband,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_headband.png?0a33f"),True,1,False,False
Brown headband,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Brown_headband.png?acf91"),True,3,False,False
White headband,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/White_headband.png?76afe"),False,0,False,False
Blue headband,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Blue_headband.png?1f4f2"),False,0,False,False
Gold headband,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Gold_headband.png?122dd"),False,0,False,False
Pink headband,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Pink_headband.png?3a750"),False,0,False,False
Green headband,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Green_headband.png?4e070"),False,0,False,False
Crier hat,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Crier_hat.png?a4d35"),True,1,False,False
Crier coat,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Crier_coat.png?6069a"),False,0,False,False
Crier bell,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Crier_bell.png?6069a"),True,1,False,False
Adamant cane,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Adamant_cane.png?b714a"),False,0,False,False
Arceuus banner,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Arceuus_banner.png?1f712"),True,1,False,False
Piscarilius banner,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Piscarilius_banner.png?b225e"),False,0,False,False
Hosidius banner,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Hosidius_banner.png?e2748"),False,0,False,False
Shayzien banner,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Shayzien_banner.png?4b960"),True,2,False,False
Lovakengj banner,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Lovakengj_banner.png?8cc7e"),False,0,False,False
Cabbage round shield,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Cabbage_round_shield.png?56d17"),False,0,False,False
Black unicorn mask,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_unicorn_mask.png?5e74f"),False,0,False,False
White unicorn mask,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/White_unicorn_mask.png?2ff77"),False,0,False,False
Cat mask,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Cat_mask.png?3c432"),True,1,False,False
Penguin mask,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Penguin_mask.png?3a750"),False,0,False,False
Leprechaun hat,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Leprechaun_hat.png?e1c79"),True,1,False,False
Black leprechaun hat,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_leprechaun_hat.png?db3d9"),True,1,False,False
Wolf mask,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Wolf_mask.png?8424b"),False,0,False,False
Wolf cloak,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Wolf_cloak.png?d2390"),True,1,False,False
Purple elegant shirt,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Purple_elegant_shirt.png?281b5"),False,0,False,False
Purple elegant blouse,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Purple_elegant_blouse.png?d9f1b"),False,0,False,False
Purple elegant legs,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Purple_elegant_legs.png?d9f1b"),False,0,False,False
Purple elegant skirt,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Purple_elegant_skirt.png?d9f1b"),False,0,False,False
Black elegant shirt,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_elegant_shirt.png?db3d9"),False,0,False,False
White elegant blouse,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/White_elegant_blouse.png?76afe"),False,0,False,False
Black elegant legs,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Black_elegant_legs.png?db3d9"),True,1,False,False
White elegant skirt,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/White_elegant_skirt.png?76afe"),False,0,False,False
Pink elegant shirt,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Pink_elegant_shirt.png?b225e"),False,0,False,False
Pink elegant blouse,Clues,Medium Treasure Trails,=IMAGE("https://oldschool.runescape.wiki/images/Pink_elegant_blouse.png?174e0"),False,0,False,False
